model1,model2,fold,stimuli,conv1,block1,block2,block3,block4
isic-ImageNet-freezeFalse,random,fold2,isic,0.5437819827671738,0.35026312926859204,0.27518864290545386,0.2377517677530192,0.16746697743837408
isic-ImageNet-freezeFalse,random,fold3,isic,0.5479334703438468,0.33485241705723956,0.27156585848084536,0.24220918701923405,0.17558139253422947
isic-ImageNet-freezeFalse,random,fold4,isic,0.5500178530948767,0.32940494461771547,0.2695042389846175,0.2369745787355381,0.1702512183739487
isic-ImageNet-freezeFalse,random,fold5,isic,0.5475316668372217,0.33514841966330244,0.2721412345833273,0.23308023586035076,0.16324314445224014
isic-RadImageNet-freezeFalse,random,fold1,isic,0.5057487830622327,0.4246984615404041,0.34425260309296957,0.28996361693283534,0.2363667781710132
isic-RadImageNet-freezeFalse,random,fold2,isic,0.5239277087711034,0.42619166505429956,0.34458673997472467,0.2891189784143314,0.23650556825466293
isic-RadImageNet-freezeFalse,random,fold3,isic,0.5212300842041884,0.4178842644066014,0.34575571759408347,0.2888060536737254,0.23551527803486633
isic-RadImageNet-freezeFalse,random,fold4,isic,0.5062680586472322,0.42456506276251654,0.3444872022021349,0.29266251077785194,0.2371777635533408
isic-RadImageNet-freezeFalse,random,fold5,isic,0.5201540252804374,0.4217563173352321,0.3481155070170502,0.28897384838649587,0.2396871236482073
random,random,fold1,isic,0.5406632479406227,0.4680819883167692,0.46289146105592227,0.46410805291764506,0.453329535331439
random,random,fold2,isic,0.5403842344455456,0.47966951472005537,0.4575483332261328,0.4639887689498803,0.4604715462589117
random,random,fold3,isic,0.5434207586520424,0.465794869934283,0.4589628334695287,0.4606051000059165,0.454480899578234
random,random,fold4,isic,0.5456508689200452,0.4790042494053342,0.4563308824492972,0.46452141064042046,0.45802790163499835
random,random,fold5,isic,0.539970017297186,0.4677420480951778,0.4547404759705872,0.46575609564722775,0.4561043865813982
ImageNet,random,fold1,isic,0.5481565455851605,0.3263829195739593,0.27334124877487215,0.24713157889121806,0.16612928493919388
ImageNet,random,fold2,isic,0.5696772801408623,0.3397507770602251,0.27014414846299656,0.24919986719443177,0.16369909120411802
ImageNet,random,fold3,isic,0.5622213126455347,0.33850769639204364,0.26647936123534743,0.24032725015872783,0.16245562105780822
ImageNet,random,fold4,isic,0.5699383720921685,0.3377070941718842,0.26432568781360744,0.2411361563892611,0.16211167910636853
ImageNet,random,fold5,isic,0.5541645667677546,0.3331841113308257,0.2708114324087617,0.24350407107210814,0.16164667402790261
RadImageNet,random,fold1,isic,0.5489509380626483,0.4734159024348529,0.42807709022994656,0.38771636155855416,0.496077706434596
RadImageNet,random,fold2,isic,0.54254137622477,0.45890270949353146,0.44037697592166214,0.3990316165262243,0.5325388191848436
RadImageNet,random,fold3,isic,0.5472902712522311,0.46844658763934016,0.4282222457236459,0.3918911646223809,0.5385943089334425
RadImageNet,random,fold4,isic,0.5441080973749417,0.4646041527278708,0.4315342300656787,0.3901192010239397,0.5628427441447516
RadImageNet,random,fold5,isic,0.5343655859653531,0.4628126410023447,0.4331291739911564,0.3922119631420974,0.5247511380214374
isic-ImageNet-freezeFalse,isic-ImageNet-freezeTrue,fold1,isic,0.9833207250869798,0.9923934148100411,0.9755246851582132,0.8748046760423968,0.5964675298095455
isic-ImageNet-freezeFalse,isic-ImageNet-freezeTrue,fold2,isic,0.8491600485571624,0.8885405204180377,0.8364422651635056,0.6278554354756994,0.3215741521194306
isic-ImageNet-freezeFalse,isic-ImageNet-freezeTrue,fold3,isic,0.9935383536515895,0.9935474088259557,0.9700569443844799,0.854650951562232,0.5690349164705149
isic-ImageNet-freezeFalse,isic-ImageNet-freezeTrue,fold4,isic,0.986936062135616,0.9914441594905459,0.9714038559463916,0.8687616470376713,0.5681772226066657
isic-ImageNet-freezeFalse,isic-ImageNet-freezeTrue,fold5,isic,0.8741149773800183,0.8847606140816454,0.8345026714875802,0.6300147020146465,0.3244781010353826
isic-RadImageNet-freezeFalse,isic-RadImageNet-freezeTrue,fold1,isic,0.9973670702378408,0.9919452598383239,0.978503741937562,0.9137376003783215,0.7021887095875009
isic-RadImageNet-freezeFalse,isic-RadImageNet-freezeTrue,fold2,isic,0.9969318265903763,0.9927221640117093,0.9792372869169809,0.9177706610712578,0.7104733094490585
isic-RadImageNet-freezeFalse,isic-RadImageNet-freezeTrue,fold3,isic,0.9977159273964903,0.9932671966010599,0.9792728104125338,0.9023521219005634,0.6691645965976285
isic-RadImageNet-freezeFalse,isic-RadImageNet-freezeTrue,fold4,isic,0.9950176851732063,0.9895623747582046,0.9728627250962933,0.8952921223305129,0.6496602367546739
isic-RadImageNet-freezeFalse,isic-RadImageNet-freezeTrue,fold5,isic,0.9947577213903112,0.9921028111853125,0.9768966813492221,0.8967495041269338,0.6960548570258854
isic-ImageNet-freezeTrue,isic-RadImageNet-freezeTrue,fold1,isic,0.5629224283769789,0.3609010012998328,0.27933903741960425,0.20830049497170186,0.16859197952766306
isic-ImageNet-freezeTrue,isic-RadImageNet-freezeTrue,fold2,isic,0.5622219701777291,0.3612051844461339,0.27387733712550527,0.20938376686821258,0.15599073912710437
isic-ImageNet-freezeTrue,isic-RadImageNet-freezeTrue,fold3,isic,0.5557511977345968,0.3579504399934953,0.26800327487739317,0.2066285192193053,0.16327965777157574
isic-ImageNet-freezeTrue,isic-RadImageNet-freezeTrue,fold4,isic,0.5697760741183018,0.36049401185767393,0.2694679902382921,0.20776370809836292,0.1654381952879492
